file_path	line_number	line_content	integration_type	gemini_is_integration	gemini_direction	gemini_reason	bge_is_integration	bge_direction	bge_nearest_score	claude_is_integration	claude_direction	claude_reason	all_agree	agreement_pattern
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/CobolTextDocumentServiceTest.java	57	public static final String URI = "file://document.cbl";	file_io	False	not_integration	This line defines a string constant representing a URI, not an actual file system operation or integ	False	not_integration	0.695	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/DocumentServiceHelperTest.java	34	public static final String DOCUMENT_URI = "file:///c:/workspace/document.cbl";	file_io	False	not_integration	This line defines a string constant representing a URI, not an actual file system operation or integ	False	not_integration	0.698	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/DocumentServiceHelperTest.java	101	.uri("file:///c:/workspace/copy.cpy")	file_io	False	not_integration	This line uses a string literal to set a URI property within an object, not an actual file system op	False	not_integration	0.616	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/WorkspaceServiceTest.java	192	checkWatchers(new FileEvent("file:///c:/workspace/COBOL/.copybooks/CpyName.cpy", Created));	file_io	True	inward	The code creates and passes a FileEvent, simulating the receipt of a file system change notification	False	not_integration	0.683	True	inward	Gemini tiebreaker: inward	False	I-N-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/WorkspaceServiceTest.java	200	checkWatchers(new FileEvent("file:///c:/workspace/COBOL/.copybooks/CpyName.cpy", Changed));	file_io	True	inward	The code creates and passes a FileEvent, simulating the receipt of a file system change notification	False	not_integration	0.689	True	inward	Gemini tiebreaker: inward	False	I-N-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/WorkspaceServiceTest.java	209	checkWatchers(new FileEvent("file:///c:/workspace/COBOL/.copybooks/CpyName.cpy", Deleted));	file_io	True	inward	The code creates and passes a FileEvent, simulating the receipt of a file system change notification	False	not_integration	0.676	True	inward	Gemini tiebreaker: inward	False	I-N-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/WorkspaceServiceTest.java	218	checkWatchers(new FileEvent("file:///c:/workspace/COBOL/.copybooks", Changed));	file_io	True	inward	The code creates and passes a FileEvent, simulating the receipt of a file system change notification	False	not_integration	0.697	True	inward	Gemini tiebreaker: inward	False	I-N-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookIdentificationCombinedStrategyTest.java	46	boolean result = combinedStrategy.isCopybook("file.cbl", "content", ImmutableList.of());	file_io	False	not_integration	The method call is part of a unit test, passing string literals for file name and content, not perfo	False	not_integration	0.669	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookIdentificationCombinedStrategyTest.java	56	boolean result = combinedStrategy.isCopybook("file.cbl", "content", ImmutableList.of());	file_io	False	not_integration	The method call is part of a unit test, passing string literals for file name and content, not perfo	False	not_integration	0.669	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookNameServiceTest.java	82	workspaceProgramUri = "file:///" + workspaceProgramUri;	file_io	False	not_integration	This line performs string concatenation to form a URI string, not an actual file system operation.	True	ambiguous	0.725	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookProcessingModeTest.java	24	private static final String EXT_SRC_DOC_URI = "file:///c:/.c4z/.extsrcs/EXTSRC.cbl";	file_io	False	not_integration	This line defines a string constant representing a URI, not an actual file system operation or integ	False	not_integration	0.693	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookProcessingModeTest.java	25	private static final String WRONG_EXT_SRC_DOC_URI = "file:///c:/.extsrcs/EXTSRC.cbl";	file_io	False	not_integration	This line defines a string constant representing a URI, not an actual file system operation or integ	False	not_integration	0.674	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookProcessingModeTest.java	27	"file:///c:/workspace/c4z.extsrcs.EXTSRC.cbl";	file_io	False	not_integration	This line defines a string constant representing a URI, not an actual file system operation or integ	False	not_integration	0.662	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookProcessingModeTest.java	28	private static final String DOC_URI = "file:///c:/EXTSRC.cbl";	file_io	False	not_integration	This line defines a string constant representing a URI, not an actual file system operation or integ	True	ambiguous	0.702	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookServiceTest.java	53	private static final String VALID_CPY_URI = "file:///c:/workspace/.c4z/.copybooks/VALIDNAME.CPY";	file_io	False	not_integration	This line defines a string constant representing a file URI, not an actual file I/O operation.	False	not_integration	0.671	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookServiceTest.java	57	private static final String PARENT_CPY_URI = "file:///c:/workspace/.c4z/.copybooks/PARENT.CPY";	file_io	False	not_integration	This line defines a string constant representing a file URI, not an actual file I/O operation.	False	not_integration	0.686	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookServiceTest.java	63	private static final String DOCUMENT_2_URI = "file:///c:/workspace/document2.cbl";	file_io	False	not_integration	This line defines a string constant representing a file URI, not an actual file I/O operation.	True	ambiguous	0.709	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybookServiceTest.java	502	final String copybookUri = "file:///c:/workspace/.c4z/.copybooks/" + copybookName + ".cpy";	file_io	False	not_integration	This line constructs a string representing a file URI within a test, but does not perform an actual 	False	not_integration	0.686	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/copybooks/CopybooksResolutionWithVariableInPathTest.java	54	System.getProperty("user.dir") + File.separator + "workspace/my/ABCPROG"))	file_io	False	not_integration	This line is part of mocking a file system service in a unit test, constructing a path string for a 	True	ambiguous	0.719	False	not_integration	String/name-only reference (logging, assertion, constant)	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/delegates/completions/KeywordCompletionTest.java	52	+ "Use, duplication or disclosure restricted by GSA ADP Schedule Contract with IBM Corp.";	scheduling	False	not_integration	This line is part of a multi-line string literal defining documentation text in a test, not an exter	False	not_integration	0.646	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/delegates/completions/SubroutineCompletionTest.java	49	assertEquals(CompletionItemKind.File, completionItems.get(0).getKind());	file_io	False	not_integration	This line is a test assertion comparing an enum value CompletionItemKind.File, which is a constant a	False	not_integration	0.637	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/utils/WorkspaceFileServiceTest.java	46	return "file:///" + pathPrefix();	file_io	False	not_integration	This line constructs a URI string as part of a test helper, but does not perform an actual file I/O 	True	inward	0.736	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/utils/WorkspaceFileServiceTest.java	125	.thenReturn(Stream.of(fileSystemService.getPathFromURI("file:///")));	file_io	False	not_integration	This line is part of mocking static file system operations in a unit test, providing a literal strin	False	not_integration	0.696	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/utils/WorkspaceFileServiceTest.java	142	"file:///c:/workspace/POSITIVE_TESTS/.e4e/CAWA02-version-0133ED5400EA4E17.cbl?%7B%22service%22:%7B%22credential%22:%7B%22"));	file_io	False	not_integration	This line is a string literal representing a file URI used as test input, not an actual file I/O ope	False	not_integration	0.616	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/utils/WorkspaceFileServiceTest.java	151	"file:///c:/workspace/POSITIVE_TESTS/.e4e/AD1DEV.PUBLIC.COTPA01.COBOL(TSTJUST).cbl?%7B%22service%22:%7B%22credential%22:%7B%22"));	file_io	False	not_integration	This line is a string literal representing a file URI used as test input, not an actual file I/O ope	False	not_integration	0.625	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/utils/WorkspaceFileServiceTest.java	157	String unNormalizedURI = "file:///c:/workspace/path/wi th/spe&cial!@#chars";	file_io	False	not_integration	This line defines a string variable with a URI literal, used as test data, not an actual file I/O op	True	inward	0.720	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/service/utils/WorkspaceFileServiceTest.java	161	String normalizedURI = "file:///c:/workspace/path/wi%20th/spe%26cial%21%40%23chars";	file_io	False	not_integration	This line defines a string variable with a URI literal, used as test data, not an actual file I/O op	True	inward	0.730	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestAll88UsagesFound.java	40	+ "              10 {$*REST}                    PIC S9(02).\n"	http_rest	False	not_integration	This line is part of a string literal representing COBOL source code for a test, not an HTTP/REST in	False	not_integration	0.628	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestAll88UsagesFound.java	47	+ "                         SET {$NOT-A-LEAP-YEAR} IN {$REST} TO TRUE\n"	http_rest	False	not_integration	This line is part of a string literal representing COBOL source code for a test, not an HTTP/REST in	False	not_integration	0.628	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestAllocateStatement.java	32	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.652	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestAllocateStatement.java	34	+ "       FILE SECTION.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.652	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCicsAssignStatement.java	33	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.641	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCicsAssignStatement.java	35	+ "        FILE SECTION.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.641	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCicsWebReceive.java	42	+ "          02 {$*HTTP-RESP}               PIC S9(3)  COMP.\n"	http_rest	False	not_integration	This line is part of a string literal defining a COBOL data item in a test, not an HTTP/REST integra	False	not_integration	0.663	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCicsWebReceive.java	49	+ "                     STATUSCODE({$HTTP-RESP})\n"	http_rest	False	not_integration	This line is part of a string literal representing a COBOL EXEC CICS WEB RECEIVE command for a test,	False	not_integration	0.663	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCobolStringWithContinuationLineConcatenatedCorrectly.java	51	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.652	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCobolStringWithContinuationLineConcatenatedCorrectly.java	53	+ "        FILE SECTION.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.652	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCobolStringWithContinuationLineConcatenatedCorrectly.java	68	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.643	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestCobolStringWithContinuationLineConcatenatedCorrectly.java	70	+ "        FILE SECTION.\n"	file_io	False	not_integration	This line is part of a string literal representing COBOL source code for a test, defining a COBOL se	False	not_integration	0.643	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestContinuationLine.java	165	.uri("file:c:/workspace/document.cbl")	file_io	False	not_integration	This line provides a URI string literal as an argument to a builder method within a test, not perfor	False	not_integration	0.613	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDataRecordVariableDefinitionIsNotMandatory.java	32	+ "       FILE-CONTROL.                                    \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.677	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDataRecordVariableDefinitionIsNotMandatory.java	38	+ "       FILE SECTION.                                    \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.677	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDeclarativeSectionNameUsageInUseDebugStatement.java	35	+ "       FILE-CONTROL.                                                    \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.639	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDeclarativeSectionNameUsageInUseDebugStatement.java	36	+ "           SELECT {$GEN-FILE} ASSIGN TO                                    \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.639	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDeclarativeSectionNameUsageInUseDebugStatement.java	39	+ "       FILE SECTION.                                                    \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.639	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDeclarativeSectionNameUsageInUseDebugStatement.java	40	+ "       FD  {$*GEN-FILE}                                                        \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.639	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDeclarativeSectionNameUsageInUseDebugStatement.java	52	+ "            USE AFTER ERROR PROCEDURE ON {$GEN-FILE}. \n"	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.639	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDeclarativesSection.java	43	"Unexpected end of file",	file_io	False	not_integration	The line is a string literal representing an error message within a test assertion, not an actual in	False	not_integration	0.616	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestDefinitionOnLongCopybooks.java	72	"file:///c:/workspace/.c4z/.copybooks/ABCD.cpy",	file_io	False	not_integration	The line is a string literal representing a file URI used as test data, not an actual file I/O opera	False	not_integration	0.654	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestEndIfDoesNotProduceError.java	60	"Unexpected end of file",	file_io	False	not_integration	The line is a string literal representing an error message within a test assertion, not an actual in	False	not_integration	0.644	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExecCicsReadFileStatementPositive.java	56	+ "           EXEC CICS READ FILE('FILEA') INTO({$FILEA})\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL CICS file I/O, used as a test fixture, not an ac	False	not_integration	0.666	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExecCicsReadFileStatementPositive.java	59	+ "           EXEC CICS READ UPDATE FILE('FILEA') INTO({$FILEA-TEMP})\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL CICS file I/O, used as a test fixture, not an ac	False	not_integration	0.666	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExecCicsReadFileStatementPositive.java	63	+ "              EXEC CICS REWRITE FILE('FILEA') FROM({$FILEA})\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL CICS file I/O, used as a test fixture, not an ac	False	not_integration	0.666	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExecCicsReadFileStatementPositive.java	75	+ "              EXEC CICS WRITE FILE('FILEA') FROM({$FILEA})\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL CICS file I/O, used as a test fixture, not an ac	False	not_integration	0.666	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExecCicsReadFileStatementPositive.java	78	+ "                     FILE('PATMSTR')\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL CICS file I/O, used as a test fixture, not an ac	False	not_integration	0.666	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExecCicsSendStatementsArgumentsOrder.java	105	+ "                     FILE('PATMSTR')\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL CICS file I/O, used as a test fixture, not an ac	False	not_integration	0.643	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExtraneousInputEOFExpecting.java	35	+ "           if (1 > 0) NEXT SENTENCE{|1}"; // No dot at the end of file	file_io	False	not_integration	The line is part of a string literal defining COBOL code, used as a test fixture, not an active inte	False	not_integration	0.678	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestExtraneousInputEOFExpecting.java	37	private static final String MESSAGE = "Unexpected end of file";	file_io	False	not_integration	The line is a string literal, part of test logic, and does not represent an integration boundary.	True	ambiguous	0.744	False	not_integration	Gemini tiebreaker: classified as NOISE	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFDDataRecordToleration.java	42	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL file control, used as a test fixture, not an act	False	not_integration	0.644	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFDDataRecordToleration.java	45	+ "       FILE SECTION.\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL file section, used as a test fixture, not an act	False	not_integration	0.644	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFDLabelRecordToleration.java	35	+ "001300 FILE-CONTROL.                                                    00001300\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL file control, used as a test fixture, not an act	True	ambiguous	0.706	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFDLabelRecordToleration.java	39	+ "002400 FILE SECTION.                                                    00002400\n"	file_io	False	not_integration	The line is part of a string literal defining COBOL file section, used as a test fixture, not an act	True	ambiguous	0.706	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFDRecordContainsClause.java	38	+ "001300 FILE-CONTROL.                                                    00001300\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	ambiguous	0.706	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFDRecordContainsClause.java	42	+ "002400 FILE SECTION.                                                    00002400\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	ambiguous	0.706	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	52	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	outward	0.736	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	56	+ "             FILE STATUS IS {$IFCODE}.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	outward	0.736	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	60	+ "       FILE SECTION.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	outward	0.736	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	73	+ "       01  {$*FILE-STATUS-CODES}.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	outward	0.736	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	102	+ "FILE-CONTROL"	file_io	False	not_integration	This line defines a string literal representing an expected hover text, not actual COBOL code or a f	True	ambiguous	0.729	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	112	+ "FILE STATUS IS IFCODE "	file_io	False	not_integration	This line defines a string literal representing an expected hover text, not actual COBOL code or a f	True	ambiguous	0.729	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/test/java/org/eclipse/lsp/cobol/usecases/TestFileDescriptor.java	119	+ "       FILE SECTION.\n"	file_io	False	not_integration	This line defines a string literal representing COBOL code, used as test input for a language server	True	ambiguous	0.717	False	not_integration	COBOL string literal in Java code	False	N-I-N
